SalesID,MachineID,ModelID,YearMade,UsageBand,saledate,fiModelDesc,fiBaseModel,fiProductClassDesc,state,ProductGroupDesc,Blade_Type,Differential_Type,Steering_Controls
1228401,1020100,209,1999,,5/10/12 0:00,D37P-5,D37,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",Texas,Track Type Tractors,PAT,,
1228402,322099,4116,2003,Medium,5/10/12 0:00,D5G,D5,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",West Virginia,Track Type Tractors,PAT,,
1228403,322622,13832,2006,Low,5/10/12 0:00,D5GXL,D5,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",West Virginia,Track Type Tractors,PAT,,
1228404,318477,1188,2005,Medium,5/10/12 0:00,321CLCR,321,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",West Virginia,Track Excavators,,,
1228406,1040619,17313,2008,High,5/3/12 0:00,S220,S220,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,California,Skid Steer Loaders,,,
1228411,1059223,4138,1000,,5/10/12 0:00,D7F,D7,"Track Type Tractor, Dozer - 190.0 to 260.0 Horsepower",Iowa,Track Type Tractors,None or Unspecified,,
1228415,1059795,1590,2008,Medium,5/10/12 0:00,D5KLGP,D5,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Florida,Track Type Tractors,PAT,,
1228416,1037225,17456,2005,Medium,5/10/12 0:00,LW170B,LW170,Wheel Loader - 150.0 to 175.0 Horsepower,Florida,Wheel Loader,,Standard,Conventional
1228421,1011336,10189,2002,Low,5/10/12 0:00,LB90,LB90,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Florida,Backhoe Loaders,,,
1228422,1039389,12706,2009,Medium,5/10/12 0:00,D3KLGP,D3,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Florida,Track Type Tractors,PAT,,
1228424,1018505,4605,2006,Medium,5/3/12 0:00,310G,310,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,,,
1228426,1045872,3357,1000,Medium,5/10/12 0:00,12G,12,Motorgrader - 130.0 to 145.0 Horsepower,Florida,Motor Graders,,,
1228429,1003389,3883,1000,Low,5/10/12 0:00,988B,988,Wheel Loader - 350.0 to 500.0 Horsepower,North Carolina,Wheel Loader,,Standard,Conventional
1228430,1047807,3883,1000,Low,5/10/12 0:00,988B,988,Wheel Loader - 350.0 to 500.0 Horsepower,North Carolina,Wheel Loader,,Standard,Conventional
1228437,529126,1169,2004,High,5/3/12 0:00,320CL,320,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Louisiana,Track Excavators,,,
1228438,1026454,9580,2007,Medium,5/7/12 0:00,T190,T190,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Virginia,Skid Steer Loaders,,,
1228439,695005,4146,1000,,5/8/12 0:00,D8H,D8,"Track Type Tractor, Dozer - 260.0 + Horsepower",Illinois,Track Type Tractors,None or Unspecified,,
1228442,797212,23926,2007,High,5/10/12 0:00,12HNA,12,Motorgrader - 130.0 to 145.0 Horsepower,Florida,Motor Graders,,,
1228494,1045569,3269,2003,,5/17/12 0:00,95XT,95,Skid Steer Loader - 2701.0+ Lb Operating Capacity,California,Skid Steer Loaders,,,
1228496,1039569,3883,1000,Low,5/17/12 0:00,988B,988,Wheel Loader - 350.0 to 500.0 Horsepower,Kansas,Wheel Loader,,Standard,Conventional
1228498,1061000,13280,2005,Medium,5/17/12 0:00,721DXT,721,Wheel Loader - 150.0 to 175.0 Horsepower,Iowa,Wheel Loader,,Standard,Conventional
1228499,1004600,13280,2006,Medium,5/17/12 0:00,721DXT,721,Wheel Loader - 150.0 to 175.0 Horsepower,Iowa,Wheel Loader,,Standard,Conventional
1228503,1014512,3362,1000,Medium,5/17/12 0:00,140G,140,Motorgrader - 145.0 to 170.0 Horsepower,Nevada,Motor Graders,,,
1228506,1042242,4578,1000,,5/17/12 0:00,210C,210,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,South Carolina,Backhoe Loaders,,,
1228508,1034747,4640,1000,,5/17/12 0:00,410D,410,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Illinois,Backhoe Loaders,,,
1228509,1025386,4641,1998,Medium,5/17/12 0:00,410E,410,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Illinois,Backhoe Loaders,,,
1228510,1036452,4699,1000,,5/17/12 0:00,544E,544,Wheel Loader - 100.0 to 110.0 Horsepower,Illinois,Wheel Loader,,Standard,Conventional
1228518,168763,28,2008,,5/17/12 0:00,226B2,226,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Hawaii,Skid Steer Loaders,,,
1228519,361573,1130,2004,High,5/17/12 0:00,315CL,315,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",Missouri,Track Excavators,,,
1228524,1016981,17318,2005,Medium,5/17/12 0:00,T250,T250,Skid Steer Loader - 2701.0+ Lb Operating Capacity,Illinois,Skid Steer Loaders,,,
1228525,513738,1376,1999,Low,5/17/12 0:00,375L,375,"Hydraulic Excavator, Track - 66.0 to 90.0 Metric Tons",Oregon,Track Excavators,,,
1228533,448552,3886,2000,Medium,5/17/12 0:00,988F,988,Wheel Loader - 350.0 to 500.0 Horsepower,California,Wheel Loader,,Standard,Conventional
1228535,1034124,11656,2006,Medium,5/17/12 0:00,ZX225USLC,ZX225,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",Texas,Track Excavators,,,
1228536,1022048,15303,2006,Medium,5/17/12 0:00,ZX270LC3,ZX270,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Texas,Track Excavators,,,
1228542,1018888,9580,2006,Medium,5/17/12 0:00,T190,T190,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Florida,Skid Steer Loaders,,,
1228553,1028301,2589,2001,Low,5/16/12 0:00,EC240LC,EC240,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",Florida,Track Excavators,,,
1228561,1064903,4794,1000,Low,5/17/12 0:00,710D,710,Backhoe Loader - 16.0 + Ft Standard Digging Depth,California,Backhoe Loaders,,,
1228562,1064792,18649,1000,Low,5/17/12 0:00,MG747B,MG747,Motorgrader - 45.0 to 130.0 Horsepower,Florida,Motor Graders,,,
1228568,1023946,4605,2006,Medium,5/24/12 0:00,310G,310,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Minnesota,Backhoe Loaders,,,
1228569,711130,23812,1000,Low,5/14/12 0:00,WA6001L,WA600,Wheel Loader - 500.0 to 1000.0 Horsepower,California,Wheel Loader,,Standard,Conventional
1228570,1023409,5429,2005,Medium,5/24/12 0:00,210LX,210,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",Tennessee,Track Excavators,,,
1228572,147897,1218,2005,,5/17/12 0:00,325CL,325,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Texas,Track Excavators,,,
1228573,1003230,3894,1000,Low,5/17/12 0:00,992D,992,Wheel Loader - 500.0 to 1000.0 Horsepower,Indiana,Wheel Loader,,Standard,Conventional
1228575,1034571,1263,1998,Medium,5/24/12 0:00,330BL,330,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Iowa,Track Excavators,,,
1228579,1005574,22117,2005,Low,5/22/12 0:00,50DZTS,50,"Hydraulic Excavator, Track - 4.0 to 5.0 Metric Tons",California,Track Excavators,,,
1228582,1019925,24808,2006,,5/17/12 0:00,214E4WD,214,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Georgia,Backhoe Loaders,,,
1228583,1018502,28618,1999,High,5/18/12 0:00,PC300LC6L,PC300,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Ohio,Track Excavators,,,
1228586,226231,3863,2000,Medium,5/17/12 0:00,972G,972,Wheel Loader - 275.0 to 350.0 Horsepower,Maryland,Wheel Loader,,Standard,Conventional
1228590,189435,23931,1000,Low,5/17/12 0:00,140HNA,140,Motorgrader - 170.0 to 200.0 Horsepower,Texas,Motor Graders,,,
1228591,1026007,28614,2006,High,5/17/12 0:00,PC300LC7E0,PC300,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Texas,Track Excavators,,,
1228593,1039013,14390,2005,High,5/17/12 0:00,644J,644,Wheel Loader - 175.0 to 200.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
1228594,1037442,16591,2004,Medium,5/17/12 0:00,PC400LC7,PC400,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Texas,Track Excavators,,,
1228595,1027821,17241,2005,Low,5/17/12 0:00,331G,331,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Louisiana,Track Excavators,,,
1228598,352812,3883,1000,,5/17/12 0:00,988B,988,Wheel Loader - 350.0 to 500.0 Horsepower,Pennsylvania,Wheel Loader,,Standard,Conventional
1228604,1067531,4722,1000,,5/17/12 0:00,570B,570,Motorgrader - 45.0 to 130.0 Horsepower,Florida,Motor Graders,,,
1228605,51332,28545,1998,,5/17/12 0:00,PC150LC6K,PC150,"Hydraulic Excavator, Track - 16.0 to 19.0 Metric Tons",Florida,Track Excavators,,,
1228606,1054297,13284,1999,Medium,5/24/12 0:00,821C,821,Wheel Loader - 175.0 to 200.0 Horsepower,Washington,Wheel Loader,,Standard,Conventional
1228618,1043211,9551,1999,,5/17/12 0:00,763,763,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Oklahoma,Skid Steer Loaders,,,
1228619,1024030,3883,1000,Low,5/17/12 0:00,988B,988,Wheel Loader - 350.0 to 500.0 Horsepower,Oklahoma,Wheel Loader,,Standard,Conventional
1228622,1010088,3356,1000,,5/17/12 0:00,12F,12,Motorgrader - 45.0 to 130.0 Horsepower,Alabama,Motor Graders,,,
1228623,1008140,4147,1000,Medium,5/17/12 0:00,D8K,D8,"Track Type Tractor, Dozer - 260.0 + Horsepower",Ohio,Track Type Tractors,None or Unspecified,,
1228627,259594,3856,1000,,5/17/12 0:00,966E,966,Wheel Loader - 200.0 to 225.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
1228628,475181,3855,1000,Medium,5/17/12 0:00,966D,966,Wheel Loader - 175.0 to 200.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
1228629,1030676,3855,1000,Medium,5/17/12 0:00,966D,966,Wheel Loader - 175.0 to 200.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
1228630,1018301,3854,1000,High,5/17/12 0:00,966C,966,Wheel Loader - 150.0 to 175.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
1228631,1039532,77,1000,High,5/17/12 0:00,950FII,950,Wheel Loader - 150.0 to 175.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
1228633,1067867,3857,1000,Medium,5/17/12 0:00,966F,966,Wheel Loader - 200.0 to 225.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
1228634,1036205,3893,1000,,5/17/12 0:00,992C,992,Wheel Loader - 500.0 to 1000.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
1228635,482395,3893,1000,Low,5/17/12 0:00,992C,992,Wheel Loader - 500.0 to 1000.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
1228640,1026418,3854,1000,Low,5/17/12 0:00,966C,966,Wheel Loader - 150.0 to 175.0 Horsepower,Nevada,Wheel Loader,,Standard,Conventional
1228641,1033180,3855,1984,,5/17/12 0:00,966D,966,Wheel Loader - 175.0 to 200.0 Horsepower,Iowa,Wheel Loader,,Standard,Conventional
1228642,1014675,3855,1000,Low,5/17/12 0:00,966D,966,Wheel Loader - 175.0 to 200.0 Horsepower,Virginia,Wheel Loader,,Standard,Conventional
1228643,1016751,3877,1000,Low,5/17/12 0:00,980C,980,Wheel Loader - 275.0 to 350.0 Horsepower,Virginia,Wheel Loader,,Standard,Conventional
1228648,1065286,2752,1000,Medium,5/17/12 0:00,D4CIII,D4,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",West Virginia,Track Type Tractors,PAT,,
1228649,1063747,4157,1000,Low,5/17/12 0:00,D9N,D9,"Track Type Tractor, Dozer - 260.0 + Horsepower",Utah,Track Type Tractors,None or Unspecified,,
1228650,1052774,3356,1000,,5/17/12 0:00,12F,12,Motorgrader - 45.0 to 130.0 Horsepower,Iowa,Motor Graders,,,
1228654,1028226,11833,2002,High,5/17/12 0:00,95ZIV,95,Wheel Loader - 275.0 to 350.0 Horsepower,Kansas,Wheel Loader,,Standard,Conventional
1228658,696565,16106,1000,Low,5/17/12 0:00,115ZIII,115,Wheel Loader - 350.0 to 500.0 Horsepower,North Carolina,Wheel Loader,,Standard,Conventional
1228659,1060000,11813,2001,High,5/17/12 0:00,115ZIV,115,Wheel Loader - 350.0 to 500.0 Horsepower,Kansas,Wheel Loader,,Standard,Conventional
1228660,1044398,29390,1000,Medium,5/17/12 0:00,PC6505,PC650,"Hydraulic Excavator, Track - 66.0 to 90.0 Metric Tons",Oklahoma,Track Excavators,,,
1228669,1055336,3537,1000,Medium,5/17/12 0:00,416B,416,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Missouri,Backhoe Loaders,,,
1228670,1056443,12917,2004,Low,5/17/12 0:00,RC100,RC100,Skid Steer Loader - 2701.0+ Lb Operating Capacity,Missouri,Skid Steer Loaders,,,
1228672,1047195,3822,1000,,5/17/12 0:00,950E,950,Wheel Loader - 150.0 to 175.0 Horsepower,Missouri,Wheel Loader,,Standard,Conventional
1228674,999288,3355,1000,,5/17/12 0:00,12E,12,Motorgrader - 45.0 to 130.0 Horsepower,Missouri,Motor Graders,,,
1228675,1015569,1047,1000,,5/17/12 0:00,225LC,225,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",Missouri,Track Excavators,,,
1228678,1030559,3356,1000,Low,5/17/12 0:00,12F,12,Motorgrader - 45.0 to 130.0 Horsepower,Missouri,Motor Graders,,,
1228681,1060694,4124,1000,,5/17/12 0:00,D6D,D6,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Missouri,Track Type Tractors,None or Unspecified,,
1228682,1051108,3819,1000,Medium,5/17/12 0:00,950B,950,Wheel Loader - 150.0 to 175.0 Horsepower,Missouri,Wheel Loader,,Standard,Conventional
1228683,1037281,457,1000,Low,5/17/12 0:00,PC300LC5,PC300,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Missouri,Track Excavators,,,
1228684,1002130,3877,1000,Medium,5/17/12 0:00,980C,980,Wheel Loader - 275.0 to 350.0 Horsepower,Missouri,Wheel Loader,,Standard,Conventional
1228685,1042186,3877,1000,High,5/17/12 0:00,980C,980,Wheel Loader - 275.0 to 350.0 Horsepower,Kansas,Wheel Loader,,Standard,Conventional
1228699,1025369,3877,1000,Medium,5/24/12 0:00,980C,980,Wheel Loader - 275.0 to 350.0 Horsepower,Iowa,Wheel Loader,,Standard,Conventional
1228700,1036201,460,1000,Low,5/17/12 0:00,PC300LC6,PC300,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",California,Track Excavators,,,
1228702,966006,23931,1000,Medium,5/24/12 0:00,140HNA,140,Motorgrader - 170.0 to 200.0 Horsepower,Idaho,Motor Graders,,,
1228703,964243,1158,1997,Medium,5/24/12 0:00,320BL,320,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Idaho,Track Excavators,,,
1228706,1060457,6798,2005,Medium,5/17/12 0:00,621D,621,Wheel Loader - 120.0 to 135.0 Horsepower,North Carolina,Wheel Loader,,Standard,Conventional
1228714,1068846,11989,2003,Medium,5/25/12 0:00,PC300LC7,PC300,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",New Mexico,Track Excavators,,,
1228724,808157,1177,1994,,5/24/12 0:00,320L,320,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Tennessee,Track Excavators,,,
1228727,1019870,6633,2000,Medium,5/24/12 0:00,1840,1840,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Utah,Skid Steer Loaders,,,
1228730,999664,11618,2000,Medium,5/24/12 0:00,EX330LC5,EX330,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Utah,Track Excavators,,,
1228731,1040106,4606,1000,Low,5/24/12 0:00,310SE,310,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Utah,Backhoe Loaders,,,
1228733,1034443,4606,1999,,5/24/12 0:00,310SE,310,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Utah,Backhoe Loaders,,,
1228734,1021740,4607,2002,High,5/24/12 0:00,310SG,310,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Utah,Backhoe Loaders,,,
1228735,1017035,4806,1000,Low,5/24/12 0:00,750C,750,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Utah,Track Type Tractors,PAT,,
1228736,1019773,5242,1000,Low,5/24/12 0:00,D135A,D135,"Track Type Tractor, Dozer - 260.0 + Horsepower",Utah,Track Type Tractors,No,,
1228737,1026084,23810,2004,High,5/24/12 0:00,WA500-3LK,WA500,Wheel Loader - 275.0 to 350.0 Horsepower,Utah,Wheel Loader,,Standard,Conventional
1228738,1055323,16163,2005,High,5/24/12 0:00,95ZV,95,Wheel Loader - 275.0 to 350.0 Horsepower,Utah,Wheel Loader,,Standard,Conventional
1228744,1045516,9551,1999,Medium,5/24/12 0:00,763,763,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Utah,Skid Steer Loaders,,,
1228746,373437,7009,2003,,5/24/12 0:00,226,226,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Arizona,Skid Steer Loaders,,,
1228750,984864,23931,1000,High,5/24/12 0:00,140HNA,140,Motorgrader - 170.0 to 200.0 Horsepower,Utah,Motor Graders,,,
1228751,1050619,1094,1998,,5/24/12 0:00,308BSR,308,"Hydraulic Excavator, Track - 8.0 to 11.0 Metric Tons",Utah,Track Excavators,,,
1228757,1064708,3807,1997,Medium,5/24/12 0:00,938G,938,Wheel Loader - 150.0 to 175.0 Horsepower,Utah,Wheel Loader,,Standard,Conventional
1228759,1007607,3857,1000,Medium,5/24/12 0:00,966F,966,Wheel Loader - 200.0 to 225.0 Horsepower,Utah,Wheel Loader,,Standard,Conventional
1228760,1049344,3878,1993,High,5/24/12 0:00,980F,980,Wheel Loader - 275.0 to 350.0 Horsepower,Arizona,Wheel Loader,,Standard,Conventional
1228761,988534,3879,1998,High,5/24/12 0:00,980G,980,Wheel Loader - 275.0 to 350.0 Horsepower,Utah,Wheel Loader,,Standard,Command Control
1228762,1032589,3879,1000,High,5/24/12 0:00,980G,980,Wheel Loader - 275.0 to 350.0 Horsepower,Utah,Wheel Loader,,Standard,Command Control
1228763,379719,3879,2000,High,5/24/12 0:00,980G,980,Wheel Loader - 275.0 to 350.0 Horsepower,Utah,Wheel Loader,,Standard,Conventional
1228764,982217,3886,1997,,5/24/12 0:00,988F,988,Wheel Loader - 350.0 to 500.0 Horsepower,Utah,Wheel Loader,,Standard,Conventional
1228776,1068454,1893,2004,Low,5/14/12 0:00,650HLGP,650,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Minnesota,Track Type Tractors,PAT,,
1228779,1053456,29390,1000,Low,5/17/12 0:00,PC6505,PC650,"Hydraulic Excavator, Track - 66.0 to 90.0 Metric Tons",Texas,Track Excavators,,,
1228781,1007930,13864,1000,Low,5/17/12 0:00,D6HIIXL,D6,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Texas,Track Type Tractors,None or Unspecified,,
1228785,1013931,963,1000,,5/24/12 0:00,570LXT,570,Wheel Loader - 60.0 to 80.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
1228788,1026594,4138,1000,,5/24/12 0:00,D7F,D7,"Track Type Tractor, Dozer - 190.0 to 260.0 Horsepower",Texas,Track Type Tractors,None or Unspecified,,
1228789,1020087,3357,1000,Medium,5/24/12 0:00,12G,12,Motorgrader - 130.0 to 145.0 Horsepower,Texas,Motor Graders,,,
1228794,1059237,11830,2000,Medium,5/24/12 0:00,90ZIV,90,Wheel Loader - 250.0 to 275.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
1228795,999178,11830,2000,Medium,5/24/12 0:00,90ZIV,90,Wheel Loader - 250.0 to 275.0 Horsepower,Texas,Wheel Loader,,Standard,Conventional
1228809,1001278,256,1000,,5/24/12 0:00,D65E-7,D65,"Track Type Tractor, Dozer - 190.0 to 260.0 Horsepower",Iowa,Track Type Tractors,PAT,,
1228816,152146,7292,1000,Medium,5/24/12 0:00,990,990,Wheel Loader - 500.0 to 1000.0 Horsepower,South Carolina,Wheel Loader,,Standard,Conventional
1228818,1016459,4641,1000,Low,5/24/12 0:00,410E,410,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,California,Backhoe Loaders,,,
1228822,1021081,580,1000,Low,5/17/12 0:00,WA120-1,WA120,Wheel Loader - 90.0 to 100.0 Horsepower,Virginia,Wheel Loader,,Standard,Conventional
1228824,1031798,22971,1000,Low,5/17/12 0:00,EX400LC,EX400,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Pennsylvania,Track Excavators,,,
1228829,709192,13398,2003,Medium,5/17/12 0:00,305CR,305,"Hydraulic Excavator, Track - 5.0 to 6.0 Metric Tons",California,Track Excavators,,,
1228831,266651,4149,1000,Low,5/24/12 0:00,D8N,D8,"Track Type Tractor, Dozer - 260.0 + Horsepower",Georgia,Track Type Tractors,U,,
1228833,1023028,4736,1998,Medium,5/17/12 0:00,624H,624,Wheel Loader - 150.0 to 175.0 Horsepower,Illinois,Wheel Loader,,Standard,Conventional
1228835,1030578,5892,1000,Low,5/17/12 0:00,L90C,L90,Wheel Loader - 135.0 to 150.0 Horsepower,Illinois,Wheel Loader,,Standard,Conventional
1228837,687304,1580,2002,Low,5/17/12 0:00,D5GLGP,D5,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Illinois,Track Type Tractors,PAT,,
1228846,983713,13854,1000,Medium,5/24/12 0:00,D6HII,D6,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Utah,Track Type Tractors,None or Unspecified,,
1228847,989438,23931,1000,,5/24/12 0:00,140HNA,140,Motorgrader - 170.0 to 200.0 Horsepower,Utah,Motor Graders,,,
1228850,1016943,3893,1000,Low,5/24/12 0:00,992C,992,Wheel Loader - 500.0 to 1000.0 Horsepower,Kentucky,Wheel Loader,,Standard,Conventional
1228854,1056207,4806,1000,Low,5/17/12 0:00,750C,750,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",West Virginia,Track Type Tractors,None or Unspecified,,
1228858,1043231,11865,1998,Low,5/24/12 0:00,SK300LC,SK300,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",North Carolina,Track Excavators,,,
1228859,1062940,28618,2000,Medium,5/24/12 0:00,PC300LC6L,PC300,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",North Carolina,Track Excavators,,,
1228863,253576,1218,2004,Medium,5/24/12 0:00,325CL,325,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",South Carolina,Track Excavators,,,
1228865,1030591,3819,1000,Medium,5/17/12 0:00,950B,950,Wheel Loader - 150.0 to 175.0 Horsepower,Kentucky,Wheel Loader,,Standard,Conventional
1228866,554947,1636,2000,Low,5/24/12 0:00,D6RLGP,D6,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Missouri,Track Type Tractors,Straight,,
1228867,226748,1557,2005,Medium,5/24/12 0:00,D4GXL,D4,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",Missouri,Track Type Tractors,PAT,,
1228871,1000132,14296,2004,Medium,5/24/12 0:00,270CLC,270,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Missouri,Track Excavators,,,
1228872,1025031,385,2003,Medium,5/24/12 0:00,PC200LC7,PC200,"Hydraulic Excavator, Track - 16.0 to 19.0 Metric Tons",Missouri,Track Excavators,,,
1228874,1014850,4658,1000,Low,5/24/12 0:00,444E,444,Wheel Loader - 90.0 to 100.0 Horsepower,Tennessee,Wheel Loader,,Standard,Conventional
1228876,1039512,3176,1000,,5/24/12 0:00,580SUPER E,580,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Tennessee,Backhoe Loaders,,,
1228877,1002419,3176,1000,,5/24/12 0:00,580SUPER E,580,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Tennessee,Backhoe Loaders,,,
1228878,1018754,3176,1000,,5/24/12 0:00,580SUPER E,580,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Tennessee,Backhoe Loaders,,,
1228879,1014658,3170,1000,,5/24/12 0:00,580K,580,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Tennessee,Backhoe Loaders,,,
1228881,1029309,3236,1000,Low,5/24/12 0:00,850D,850,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",Kentucky,Track Type Tractors,PAT,,
