SalesID,SalePrice,MachineID,ModelID,YearMade,UsageBand,Quantity Sold,saledate,fiProductClassDesc,state,ProductGroupDesc,Hydraulics,Blade_Type,Blade_type_cost,Differential_Type,Differential_type_cost,Steering_Controls,Steering_control_cost,Cost Price
1139594,45000,1020765,22805,2005,Medium,356.00,6/3/10 0:00,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Wyoming,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139595,15500,1065453,4606,2000,Low,130.00,11/11/10 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,California,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139597,50000,1005895,3357,1000,Low,200.00,7/26/07 0:00,Motorgrader - 130.0 to 145.0 Horsepower,Washington,Motor Graders,Base + 1 Function,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139598,18000,81044,3537,1993,Medium,100.00,4/23/07 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,New York,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139600,9000,1001566,4821,1000,low,90.00,4/16/09 0:00,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Alabama,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139603,15500,1055372,4879,1000,low,50.00,8/23/07 0:00,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",New York,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139610,31000,1050382,4128,1987,low,40.00,10/20/05 0:00,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Virginia,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139613,10000,1016046,9564,1000,Low,80.00,9/20/07 0:00,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Montana,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139622,65000,1028436,26188,2004,Medium,40.00,12/6/07 0:00,"Hydraulic Excavator, Track - 16.0 to 19.0 Metric Tons",Ohio,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139623,9700,1048074,16770,2008,Low,100.00,7/9/09 0:00,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Alabama,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139629,25500,1050171,3192,2004,Medium,78.00,3/5/09 0:00,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,California,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139635,10500,1001415,22074,2006,Medium,300.00,8/6/09 0:00,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Virginia,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139644,41000,1038747,4128,1000,Medium,90.00,6/9/11 0:00,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Arkansas,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139645,24500,687507,1078,2005,Low,48.00,1/28/10 0:00,"Hydraulic Excavator, Track - 4.0 to 5.0 Metric Tons",Illinois,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139647,44000,1062902,5429,2005,Medium,120.00,4/22/10 0:00,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",North Carolina,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139651,39000,1013386,22162,2006,High,356.00,11/4/10 0:00,"Track Type Tractor, Dozer - 105.0 to 130.0 Horsepower",South Carolina,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139652,60000,1052577,3362,1988,Low,200.00,6/16/05 0:00,Motorgrader - 145.0 to 170.0 Horsepower,California,Motor Graders,Base + 1 Function,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139655,5500,1065499,20650,2001,low,100.00,9/7/06 0:00,Skid Steer Loader - 0.0 to 701.0 Lb Operating Capacity,South Carolina,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139658,25500,1052551,658,2000,Medium,90.00,3/25/04 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Massachusetts,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139660,27000,1053043,4605,2005,Low,50.00,6/2/11 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Florida,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139663,27000,1030462,4666,2002,Low,20.00,8/21/08 0:00,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Pennsylvania,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139664,6500,1003016,6633,2000,low,40.00,12/14/06 0:00,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Florida,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139666,20000,1068119,3178,1997,Medium,40.00,5/4/06 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139669,86000,12125,1218,2005,low,100.00,5/26/11 0:00,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Alabama,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139680,9500,1027261,4579,2002,Low,78,8/5/10 0:00,Wheel Loader - 60.0 to 80.0 Horsepower,Florida,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1139681,14500,1004392,16535,2005,Medium,300.00,9/20/07 0:00,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Florida,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139683,10500,311407,3409,2004,High,90.00,7/27/06 0:00,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Nevada,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139688,54000,332099,1557,2004,High,48.00,5/4/06 0:00,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",Texas,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139692,46000,528194,3783,2000,Low,97,3/22/07 0:00,Wheel Loader - 120.0 to 135.0 Horsepower,Florida,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1139703,17000,1065218,7008,1000,Low,120.00,8/20/09 0:00,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",California,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139706,16000,1007234,3854,1971,Low,356,5/3/07 0:00,Wheel Loader - 150.0 to 175.0 Horsepower,Mississippi,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1139707,28000,1044499,3172,2002,Medium,130.00,12/6/07 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139711,37000,1025018,3357,1000,Low,200.00,7/9/09 0:00,Motorgrader - 130.0 to 145.0 Horsepower,Alabama,Motor Graders,Base + 1 Function,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139712,22000,1009435,4572,2000,Medium,100.00,6/26/08 0:00,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",California,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139713,40000,1032238,3357,1978,Low,90.00,8/24/06 0:00,Motorgrader - 130.0 to 145.0 Horsepower,Georgia,Motor Graders,Base + 1 Function,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139715,16000,905482,11978,2000,Medium,50.00,8/27/09 0:00,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Kentucky,Track Excavators,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139718,19500,1060784,3466,1996,Medium,20.00,8/6/09 0:00,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",New York,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139721,63000,1001260,11256,2005,Low,40.00,10/18/07 0:00,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Texas,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139722,27500,1015859,4139,1000,Low,100.00,8/9/07 0:00,"Track Type Tractor, Dozer - 190.0 to 260.0 Horsepower",Kansas,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139723,12000,1035339,4783,1000,low,78.00,4/30/09 0:00,"Hydraulic Excavator, Track - 16.0 to 19.0 Metric Tons",New Hampshire,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139724,126000,521623,23931,1999,High,300.00,4/20/06 0:00,Motorgrader - 170.0 to 200.0 Horsepower,Florida,Motor Graders,Base + 1 Function,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139725,40000,1021968,4841,2001,Medium,90.00,5/17/07 0:00,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",North Carolina,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139727,29000,41209,3539,2001,Medium,100.00,5/5/04 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139732,49000,1052453,5887,1999,Medium,90,7/28/06 0:00,Wheel Loader - 120.0 to 135.0 Horsepower,Oklahoma,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1139733,17000,1042436,4089,1980,Low,50.00,8/11/05 0:00,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",California,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139742,30500,980704,4334,1997,Medium,20,1/28/10 0:00,Wheel Loader - 135.0 to 150.0 Horsepower,California,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1139749,16500,165230,7009,2001,Low,80.00,3/25/04 0:00,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Massachusetts,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139753,74000,1015893,13995,2000,low,40.00,7/28/06 0:00,Motorgrader - 170.0 to 200.0 Horsepower,Oklahoma,Motor Graders,Base + 1 Function,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139757,35000,453576,3877,1000,low,100,9/7/06 0:00,Wheel Loader - 275.0 to 350.0 Horsepower,California,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1139763,84000,371024,1218,2006,Medium,78.00,1/28/10 0:00,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Arizona,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139765,26000,1059119,4605,2004,Medium,100.00,11/6/08 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,California,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139770,45000,1019952,460,1998,Medium,90.00,3/23/06 0:00,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",West Virginia,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139773,41000,1040141,5894,2004,low,50,10/21/10 0:00,Wheel Loader - 150.0 to 175.0 Horsepower,Michigan,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1139775,22000,1043299,3171,1999,Medium,20.00,8/26/04 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Florida,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139776,19500,1068941,3178,1998,Medium,40.00,6/30/05 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Wisconsin,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139778,15000,1013869,10468,2005,Low,80.00,5/10/07 0:00,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Louisiana,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139780,94000,1067458,4754,2002,High,78,8/26/04 0:00,Wheel Loader - 175.0 to 200.0 Horsepower,Texas,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1139787,47000,1005133,4776,2001,Medium,300.00,8/20/09 0:00,Motorgrader - 130.0 to 145.0 Horsepower,Texas,Motor Graders,Base + 1 Function,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139789,24000,1020419,4604,2000,Medium,100.00,5/10/07 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Louisiana,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139790,66000,1031985,14310,2004,High,90.00,6/19/08 0:00,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Florida,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139791,5750,1038644,8847,1998,low,50.00,7/12/07 0:00,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,New York,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139792,12500,1034802,7002,2001,Low,20.00,3/11/04 0:00,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Wisconsin,Skid Steer Loaders,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139800,61000,1063535,3371,1000,low,80.00,6/18/09 0:00,Motorgrader - 145.0 to 170.0 Horsepower,Kentucky,Motor Graders,Base + 1 Function,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139810,41000,1027756,1535,2003,Medium,100.00,3/23/06 0:00,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Florida,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139811,14000,1021197,1990,1989,Low,78.00,6/17/04 0:00,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",California,Track Excavators,Standard,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139813,27500,1037989,4642,2002,High,300.00,6/9/11 0:00,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Ohio,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139814,32000,396582,3538,1998,Medium,90.00,11/3/05 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Missouri,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139815,25500,487715,3538,1997,High,48.00,2/12/04 0:00,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139816,27000,521389,1096,2004,High,97.00,10/25/07 0:00,"Hydraulic Excavator, Track - 8.0 to 11.0 Metric Tons",Florida,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139818,29000,602039,1528,2001,High,100.00,7/14/05 0:00,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Texas,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139820,37000,765068,1535,2002,High,90.00,7/28/05 0:00,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Florida,Track Type Tractors,2 Valve,PAT,3000,None or Unspecified,1200,None or Unspecified,1000,20400
1139823,12000,1019335,4139,1980,Low,50.00,4/15/04 0:00,"Track Type Tractor, Dozer - 190.0 to 260.0 Horsepower",Alaska,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139826,76000,1041672,11989,2002,Medium,20.00,11/15/07 0:00,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",South Carolina,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139833,62000,1003469,5869,2000,low,40,6/11/09 0:00,Wheel Loader - 225.0 to 250.0 Horsepower,Louisiana,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1139834,39000,896598,1623,1997,High,80.00,11/16/06 0:00,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Mississippi,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139837,44500,1002719,3819,1000,High,40,9/6/07 0:00,Wheel Loader - 150.0 to 175.0 Horsepower,Nevada,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
1139839,31000,279275,3567,2001,Medium,100.00,11/2/06 0:00,Backhoe Loader - 16.0 + Ft Standard Digging Depth,Arizona,Backhoe Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139841,66000,214394,13854,1993,Medium,78.00,5/3/07 0:00,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Arizona,Track Type Tractors,2 Valve,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139853,17000,1027004,10468,2006,Low,300.00,11/18/10 0:00,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",North Carolina,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139863,14000,1061183,18588,2006,Medium,90.00,4/22/10 0:00,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Texas,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139867,26500,1060459,3350,1000,low,48.00,7/9/09 0:00,Motorgrader - 45.0 to 130.0 Horsepower,Florida,Motor Graders,Base + 1 Function,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139877,10000,1069266,17311,2004,Medium,97.00,6/2/11 0:00,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Virginia,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139879,11000,1023871,22072,2006,High,120.00,7/7/11 0:00,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Nebraska,Skid Steer Loaders,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139883,43000,319503,3460,2005,Medium,356.00,9/20/07 0:00,"Hydraulic Excavator, Track - 6.0 to 8.0 Metric Tons",West Virginia,Track Excavators,Auxiliary,None or Unspecified,1000,None or Unspecified,1200,None or Unspecified,1000,12400
1139884,27000,440524,3855,1985,low,130,9/22/05 0:00,Wheel Loader - 175.0 to 200.0 Horsepower,Mississippi,Wheel Loader,2 Valve,None or Unspecified,1000,Standard,1500,Conventional,1500,16000
