SalesID,SalePrice,MachineID,ModelID,YearMade,UsageBand,Quantity_sold,saledate,fiProductClassDesc,state,ProductGroupDesc,Hydraulics,Blade_Type,Blade_type_cost,Differential_Type,Differential_type_cost,Steering_Controls,Steering_control_cost,Cost Price,saleYear,saleMonth,saleDay,saleDayofweek,saledayofyear
1143424.0,29000.0,1016900.0,331.0,1998.0,Medium,20.0,2004-03-11,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Tennessee,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,3.0,11.0,3.0,71.0
1139488.0,53000.0,404336.0,1129.0,1998.0,Medium,40.0,2004-03-11,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",Massachusetts,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,3.0,11.0,3.0,71.0
1140747.0,51000.0,588389.0,1596.0,2000.0,Medium,100.0,2004-03-11,"Track Type Tractor, Dozer - 105.0 to 130.0 Horsepower",Texas,Track Type Tractors,4 Valve,VPAT,2000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,16400.0,2004.0,3.0,11.0,3.0,71.0
1141313.0,16000.0,999832.0,7002.0,2001.0,Low,90.0,2004-03-11,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Louisiana,Skid Steer Loaders,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,3.0,11.0,3.0,71.0
1145270.0,15500.0,1005006.0,7019.0,2000.0,High,120.0,2004-03-11,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Colorado,Skid Steer Loaders,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,3.0,11.0,3.0,71.0
1139792.0,12500.0,1034802.0,7002.0,2001.0,Low,20.0,2004-03-11,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Wisconsin,Skid Steer Loaders,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,3.0,11.0,3.0,71.0
1139749.0,16500.0,165230.0,7009.0,2001.0,Low,80.0,2004-03-25,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Massachusetts,Skid Steer Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,3.0,25.0,3.0,85.0
1147081.0,27500.0,1062783.0,3538.0,1998.0,Low,40.0,2004-03-25,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Ohio,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,3.0,25.0,3.0,85.0
1139658.0,25500.0,1052551.0,658.0,2000.0,Medium,90.0,2004-03-25,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Massachusetts,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,3.0,25.0,3.0,85.0
1144645.0,68000.0,1053001.0,248.0,2001.0,Medium,90.0,2004-03-25,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Pennsylvania,Track Type Tractors,2 Valve,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,3.0,25.0,3.0,85.0
1144305.0,12500.0,1011638.0,4686.0,1992.0,Medium,300.0,2004-03-25,Backhoe Loader - 16.0 + Ft Standard Digging Depth,Florida,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,3.0,25.0,3.0,85.0
1146940.0,46000.0,1023180.0,495.0,1997.0,High,48.0,2004-03-25,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Massachusetts,Track Excavators,2 Valve,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,3.0,25.0,3.0,85.0
1140346.0,30500.0,1004138.0,663.0,2001.0,Medium,100.0,2004-03-25,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Massachusetts,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,3.0,25.0,3.0,85.0
1143558.0,15500.0,982549.0,7014.0,2002.0,Low,90.0,2004-03-25,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Utah,Skid Steer Loaders,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,3.0,25.0,3.0,85.0
1142068.0,19000.0,132213.0,7026.0,2002.0,Medium,200.0,2004-03-25,Skid Steer Loader - 2701.0+ Lb Operating Capacity,Tennessee,Skid Steer Loaders,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,3.0,25.0,3.0,85.0
1143108.0,34000.0,1044273.0,493.0,1995.0,Medium,100.0,2004-03-25,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Massachusetts,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,3.0,25.0,3.0,85.0
1146547.0,65000.0,1067921.0,259.0,1998.0,Low,40.0,2004-03-25,"Track Type Tractor, Dozer - 190.0 to 260.0 Horsepower",New Jersey,Track Type Tractors,2 Valve,Semi U,2000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,16400.0,2004.0,3.0,25.0,3.0,85.0
1146594.0,14500.0,1014400.0,4640.0,1993.0,Medium,20.0,2004-03-25,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Florida,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,3.0,25.0,3.0,85.0
1148230.0,34000.0,1064967.0,13776.0,2000.0,High,78.0,2004-03-25,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Ohio,Track Type Tractors,2 Valve,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,3.0,25.0,3.0,85.0
1139248.0,57000.0,117657.0,77.0,1996.0,Low,100.0,2004-03-26,Wheel Loader - 150.0 to 175.0 Horsepower,North Carolina,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2004.0,3.0,26.0,4.0,86.0
1146953.0,31500.0,459490.0,3538.0,1999.0,low,100.0,2004-04-15,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,4.0,15.0,3.0,106.0
1140797.0,8000.0,1066484.0,7999.0,2000.0,low,90.0,2004-04-15,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Texas,Skid Steer Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,4.0,15.0,3.0,106.0
1140424.0,68000.0,200555.0,1597.0,1997.0,Medium,100.0,2004-04-15,"Track Type Tractor, Dozer - 105.0 to 130.0 Horsepower",Colorado,Track Type Tractors,4 Valve,VPAT,2000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,16400.0,2004.0,4.0,15.0,3.0,106.0
1145650.0,6750.0,1044613.0,8847.0,1998.0,Medium,40.0,2004-04-15,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,California,Skid Steer Loaders,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,4.0,15.0,3.0,106.0
1144119.0,31000.0,1014752.0,3538.0,1997.0,Low,78.0,2004-04-15,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Michigan,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,4.0,15.0,3.0,106.0
1139823.0,12000.0,1019335.0,4139.0,1980.0,Low,50.0,2004-04-15,"Track Type Tractor, Dozer - 190.0 to 260.0 Horsepower",Alaska,Track Type Tractors,2 Valve,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,4.0,15.0,3.0,106.0
1142018.0,49000.0,998654.0,1596.0,1997.0,Medium,78.0,2004-04-15,"Track Type Tractor, Dozer - 105.0 to 130.0 Horsepower",Illinois,Track Type Tractors,2 Valve,VPAT,2000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,16400.0,2004.0,4.0,15.0,3.0,106.0
1146470.0,23000.0,1007871.0,4591.0,1995.0,Low,120.0,2004-04-15,"Hydraulic Excavator, Track - 8.0 to 11.0 Metric Tons",Oklahoma,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,4.0,15.0,3.0,106.0
1148193.0,7750.0,519234.0,5640.0,1988.0,Low,300.0,2004-04-15,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,California,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,4.0,15.0,3.0,106.0
1142648.0,13500.0,810315.0,7009.0,2001.0,Low,80.0,2004-04-15,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,New York,Skid Steer Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,4.0,15.0,3.0,106.0
1141480.0,27000.0,1049788.0,658.0,2000.0,Medium,48.0,2004-04-15,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Massachusetts,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,4.0,15.0,3.0,106.0
1145144.0,32500.0,1046086.0,9114.0,1991.0,Medium,90.0,2004-04-15,Wheel Loader - 150.0 to 175.0 Horsepower,Utah,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2004.0,4.0,15.0,3.0,106.0
1146975.0,13500.0,1066956.0,7019.0,1999.0,Medium,356.0,2004-04-29,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Colorado,Skid Steer Loaders,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,4.0,29.0,3.0,120.0
1145317.0,101000.0,196820.0,1638.0,1999.0,High,100.0,2004-04-29,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Oklahoma,Track Type Tractors,2 Valve,Semi U,2000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,16400.0,2004.0,4.0,29.0,3.0,120.0
1144016.0,15500.0,564720.0,6268.0,1999.0,Medium,48.0,2004-04-29,Skid Steer Loader - 2701.0+ Lb Operating Capacity,Michigan,Skid Steer Loaders,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,4.0,29.0,3.0,120.0
1148030.0,8750.0,1067962.0,9551.0,1999.0,Medium,40.0,2004-04-29,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Florida,Skid Steer Loaders,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,4.0,29.0,3.0,120.0
1142288.0,9250.0,1024879.0,8921.0,1997.0,Low,48.0,2004-04-29,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Arizona,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,4.0,29.0,3.0,120.0
1148069.0,19000.0,1049433.0,7019.0,2001.0,Low,40.0,2004-04-29,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Texas,Skid Steer Loaders,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,4.0,29.0,3.0,120.0
1142323.0,36000.0,1069582.0,9120.0,1994.0,High,100.0,2004-04-29,Wheel Loader - 250.0 to 275.0 Horsepower,Utah,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2004.0,4.0,29.0,3.0,120.0
1140089.0,18000.0,1001521.0,7026.0,2003.0,High,90.0,2004-04-29,Skid Steer Loader - 2701.0+ Lb Operating Capacity,Ohio,Skid Steer Loaders,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,4.0,29.0,3.0,120.0
1142667.0,27500.0,283334.0,7255.0,1999.0,Low,120.0,2004-04-29,Wheel Loader - 60.0 to 80.0 Horsepower,Virginia,Wheel Loader,3 Valve,None or Unspecified,1000.0,Limited Slip,2000.0,Conventional,1500.0,17000.0,2004.0,4.0,29.0,3.0,120.0
1145378.0,19500.0,245673.0,7019.0,2002.0,Medium,78.0,2004-04-29,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,South Carolina,Skid Steer Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,4.0,29.0,3.0,120.0
1145871.0,41000.0,861522.0,3463.0,1998.0,Medium,20.0,2004-04-29,"Hydraulic Excavator, Track - 11.0 to 12.0 Metric Tons",New York,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,4.0,29.0,3.0,120.0
1142039.0,32000.0,227780.0,3561.0,2000.0,Medium,100.0,2004-04-29,Backhoe Loader - 16.0 + Ft Standard Digging Depth,Virginia,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,4.0,29.0,3.0,120.0
1146102.0,12500.0,422596.0,7009.0,1999.0,Medium,20.0,2004-04-29,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,South Carolina,Skid Steer Loaders,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,4.0,29.0,3.0,120.0
1141030.0,25000.0,580460.0,1934.0,1989.0,Low,50.0,2004-04-29,Motorgrader - 170.0 to 200.0 Horsepower,Michigan,Motor Graders,Base + 1 Function,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,4.0,29.0,3.0,120.0
1147235.0,10000.0,1062206.0,12911.0,1999.0,High,97.0,2004-04-29,Skid Steer Loader - 2701.0+ Lb Operating Capacity,Michigan,Skid Steer Loaders,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,4.0,29.0,3.0,120.0
1139555.0,12000.0,568176.0,18679.0,2000.0,Medium,200.0,2004-04-29,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Michigan,Skid Steer Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,4.0,29.0,3.0,120.0
1140350.0,17500.0,572861.0,6265.0,2000.0,Medium,90.0,2004-04-29,Skid Steer Loader - 2701.0+ Lb Operating Capacity,Michigan,Skid Steer Loaders,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,4.0,29.0,3.0,120.0
1146333.0,15000.0,49309.0,7014.0,2001.0,Low,40.0,2004-04-29,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Louisiana,Skid Steer Loaders,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,4.0,29.0,3.0,120.0
1142163.0,15500.0,549506.0,7019.0,2001.0,Medium,90.0,2004-04-29,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Indiana,Skid Steer Loaders,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,4.0,29.0,3.0,120.0
1139727.0,29000.0,41209.0,3539.0,2001.0,Medium,100.0,2004-05-05,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,5.0,5.0,2.0,126.0
1141335.0,25000.0,465377.0,3538.0,2000.0,Low,20.0,2004-05-06,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,5.0,6.0,3.0,127.0
1144121.0,16000.0,1005427.0,25020.0,1996.0,Medium,90.0,2004-05-06,Backhoe Loader - Unidentified,Florida,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,5.0,6.0,3.0,127.0
1144199.0,12000.0,65405.0,7043.0,2001.0,low,200.0,2004-05-06,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Texas,Track Excavators,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,5.0,6.0,3.0,127.0
1140426.0,41000.0,1013417.0,1545.0,1999.0,Low,50.0,2004-05-06,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",Michigan,Track Type Tractors,2 Valve,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,5.0,6.0,3.0,127.0
1144377.0,15500.0,135560.0,6261.0,2000.0,low,20.0,2004-05-06,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,North Carolina,Skid Steer Loaders,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,5.0,6.0,3.0,127.0
1147251.0,9000.0,1040199.0,9551.0,1999.0,Medium,20.0,2004-05-06,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Florida,Skid Steer Loaders,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,5.0,6.0,3.0,127.0
1146737.0,25500.0,596700.0,3538.0,1999.0,Medium,50.0,2004-05-06,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,5.0,6.0,3.0,127.0
1146270.0,12500.0,1009596.0,4697.0,1982.0,Low,50.0,2004-05-06,Wheel Loader - 100.0 to 110.0 Horsepower,Florida,Wheel Loader,2 Valve,None or Unspecified,1000.0,Standard,1500.0,Conventional,1500.0,16000.0,2004.0,5.0,6.0,3.0,127.0
1147908.0,19000.0,1047454.0,3538.0,1996.0,High,100.0,2004-05-06,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Florida,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,5.0,6.0,3.0,127.0
1144859.0,112000.0,8912.0,23926.0,2000.0,High,90.0,2004-05-20,Motorgrader - 130.0 to 145.0 Horsepower,Alabama,Motor Graders,Base + 1 Function,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,5.0,20.0,3.0,141.0
1141079.0,70000.0,340680.0,1088.0,2003.0,Low,100.0,2004-05-20,"Hydraulic Excavator, Track - 6.0 to 8.0 Metric Tons",New York,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,5.0,20.0,3.0,141.0
1140511.0,32500.0,1067818.0,415.0,1994.0,High,356.0,2004-05-20,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",North Carolina,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,5.0,20.0,3.0,141.0
1139348.0,33000.0,294562.0,3542.0,2001.0,Medium,40.0,2004-05-20,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,5.0,20.0,3.0,141.0
1139945.0,32500.0,999621.0,2752.0,1996.0,Low,356.0,2004-05-20,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",Ohio,Track Type Tractors,2 Valve,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,5.0,20.0,3.0,141.0
1146254.0,103000.0,758204.0,1211.0,2001.0,High,90.0,2004-05-20,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Florida,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,5.0,20.0,3.0,141.0
1140231.0,34000.0,121618.0,3538.0,2000.0,Medium,100.0,2004-05-20,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,North Carolina,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,5.0,20.0,3.0,141.0
1144437.0,79000.0,247936.0,3468.0,2002.0,Medium,50.0,2004-05-20,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Texas,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,5.0,20.0,3.0,141.0
1139398.0,20500.0,138847.0,7043.0,2001.0,Medium,100.0,2004-05-20,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Georgia,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,5.0,20.0,3.0,141.0
1141669.0,7500.0,1017880.0,5507.0,1998.0,Medium,100.0,2004-05-20,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Florida,Skid Steer Loaders,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,5.0,20.0,3.0,141.0
1141257.0,10000.0,282699.0,3170.0,1987.0,low,80.0,2004-05-20,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Virginia,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,5.0,20.0,3.0,141.0
1144579.0,22500.0,436980.0,7043.0,2001.0,Medium,20.0,2004-05-20,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Connecticut,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,5.0,20.0,3.0,141.0
1143412.0,38000.0,855207.0,13776.0,2001.0,Medium,40.0,2004-05-20,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",New York,Track Type Tractors,2 Valve,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,5.0,20.0,3.0,141.0
1139924.0,20500.0,773581.0,7040.0,2000.0,Medium,90.0,2004-05-20,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Florida,Track Excavators,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,5.0,20.0,3.0,141.0
1148056.0,75000.0,274458.0,23931.0,1995.0,Medium,100.0,2004-05-20,Motorgrader - 170.0 to 200.0 Horsepower,North Dakota,Motor Graders,Base + 1 Function,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,5.0,20.0,3.0,141.0
1142655.0,52000.0,269284.0,1623.0,1999.0,Medium,80.0,2004-05-20,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",South Carolina,Track Type Tractors,2 Valve,VPAT,2000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,16400.0,2004.0,5.0,20.0,3.0,141.0
1146217.0,27500.0,990724.0,3538.0,1998.0,Low,90.0,2004-05-20,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Utah,Backhoe Loaders,Auxiliary,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,5.0,20.0,3.0,141.0
1145951.0,110000.0,28388.0,23926.0,2000.0,High,97.0,2004-05-20,Motorgrader - 130.0 to 145.0 Horsepower,Alabama,Motor Graders,Base + 1 Function,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,5.0,20.0,3.0,141.0
1146179.0,26000.0,1064588.0,7052.0,1998.0,Medium,20.0,2004-05-20,"Hydraulic Excavator, Track - 6.0 to 8.0 Metric Tons",Texas,Track Excavators,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,5.0,20.0,3.0,141.0
1146640.0,16500.0,110735.0,7014.0,2002.0,Medium,90.0,2004-05-20,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,North Carolina,Skid Steer Loaders,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,5.0,20.0,3.0,141.0
1142882.0,15500.0,303916.0,7009.0,2003.0,Low,90.0,2004-05-20,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Virginia,Skid Steer Loaders,Standard,None or Unspecified,1000.0,None or Unspecified,1200.0,None or Unspecified,1000.0,12400.0,2004.0,5.0,20.0,3.0,141.0
